id,doc_name,page,chunk_id,chunk_text,question,answer,qa_type,difficulty,source_model,gen_meta
6f58d503-8a3d-496b-b72f-2764f1bc7153,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",超员电报需要抄送给哪些相关铁路局部门？,相关铁路局客运处、客调。,contact,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
fd8bd177-e326-4d1c-9454-75493378e7e5,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",超员电报还需要抄送给哪些本局部门？,本局客运处、客调、列车担当段。,contact,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
0e4e3312-b093-4017-bcb8-a03f27b9389b,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",对于直通旅客列车，超员电报还应抄送给哪个上级单位？,铁路总公司运输局。,contact,hard,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
dd61b949-afc7-4d71-8568-7cdf05a5100f,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",超员电报中“内容”部分需要报告列车的哪些具体信息？,XX年XX月XX日XX站开XX次，列车二等座实际定员XX人，在XX站开车后现员XX人，超员XX%。,fact,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
1603209b-bb7d-407e-9427-a1fd9dc6af38,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",超员电报中，对收报站提出了什么要求？,请各收报站严格控制票额，确保列车安全正点。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
ade5fee4-e38f-4e2c-a9e5-0ca244aba6d1,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",超员电报的落款是谁？,XX次列车长（章）。,role,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
14c4a4e0-afe1-4a92-af27-3a9b4adefa56,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",超员电报的落款日期格式是什么？,XX年XX月XX日。,fact,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
760a6ff9-cb0f-445c-b767-282aae5b0ee6,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",在疏散旅客后，谁负责确认列车是否可以正常运行？,机械师或司机。,role,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
9ebf2358-0302-4ef9-aff1-e3f227b978a0,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",根据片段，在旅客疏散和确认列车状态后，下一步的通信动作是什么？,拍发超员电报。,procedure,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
0599ede2-3b33-4d3f-8875-4dbcd391f4ab,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",超员电报中需要报告列车在哪个车站开车后的现员情况？,在XX站开车后。,fact,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
a0c7bef6-5679-46fa-8264-782d50767b7b,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",超员电报的目的是什么？,请各收报站严格控制票额，确保列车安全正点。,constraint,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
dc823797-8d3e-4518-aee0-17ff04b43df2,Emergency_Plan.pdf,29,p29_c0,"警组织列车乘务人员协助车站将旅客疏散到站台，清点疏散 旅客的实际人数，经机械师或司机确认列车可以正常运行后 方可开车。 拍发超员电报格式： 电报内容： 主送：XX 次列车 XX 站—XX 站间各停车站（站名逐个填写）。 抄送：相关铁路局客运处、客调、本局客运处、客调、列 车担当段（直通旅客列车应抄送铁路总公司运输局）。 内容：XX 年 XX 月 XX 日 XX 站开 XX 次，列车二等座实际定 员 XX 人，在 XX 站开车后现员 XX 人，超员 XX%,请各收报站严 格控制票额，确保列车安全正点。 XX 次列车长（章） XX 年 XX 月 XX 日 （十一）高铁组故障不能运行或线路中断的应急处置预 案 1.处置的基本原则。",片段中提到的“高铁组故障不能运行或线路中断的应急处置预案”的第一点是什么？,处置的基本原则。,fact,hard,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067880}"
6312336d-57c8-487c-996d-b1fb595452c0,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,列车员在车内巡视和疏导时，对车门口不下车的旅客及堆放在门口的物品应如何处理？,组织疏散到车厢里。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
f83c0cb7-b5e1-4ccf-a605-0fde3e63f117,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,根据文档，列车广播在应对相关情况时需要反复宣传什么？,安全注意事项。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
756504ae-6c61-4c32-9228-7ad07fb86ece,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,列车乘务人员对重点旅客应做到什么服务？,做到“三知三有”服务到位。,procedure,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
619ffc0f-5359-4ddb-a68e-4cf6628c6fd9,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,列车乘务人员发现车内异常情况后，首先应向谁汇报？,向列车长汇报。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
90d1bc8d-3bd6-4e6d-a674-277756231978,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,列车长在接到异常情况汇报后，根据不同情况可以通知哪些人员处理？,通知机械师、乘警及时处理。,role,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
6c0c4845-060c-4d1a-8706-af57d4a1e941,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,在需要汇报时，列车长应立即向哪些单位或人员汇报并接受指示？,向段派班室、车队及列车所在局或本局客调汇报，接受指示。,contact,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
89773d9c-fb6b-426e-ba4f-03a66fc6597d,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,什么情况下会触发“严重超员的应急处理”？,突发客流造成列车严重超员超过20%及以上或机械师（司机）通报高铁组列车严重超员、超载或偏载造成列车将限速或不能运行时。,constraint,hard,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
b33b0e05-2ced-43cb-8275-9f026a4e8e79,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,当个别车厢因旅客过于集中造成超载或偏载时，列车长应会同谁立即通知车站？,会同乘警立即通知车站。,procedure,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
9fe0290e-8219-4784-8a49-65dc41c8f001,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,对于个别车厢超载或偏载的情况，疏散旅客的目标是什么？,将旅客疏散到相邻车厢。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
ee931cb2-be7b-4fc1-a2c5-d27f27ebbc0f,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,在个别车厢超载处理中，由谁确认列车可以正常运行后方可开车？,经机械师或司机确认。,role,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
a0b75153-94ae-4631-95ad-fc9e20dded5b,Emergency_Plan.pdf,28,p28_c0,2.3 列车员要加强车内的巡视和疏导，对车门口不下车 的旅客及堆放在门口的物品要组织疏散到车厢里，严禁行李 堵车门影响旅客乘降，同时列车广播要反复宣传安全注意事 项。 2.4 列车乘务人员要做好车内服务、卫生及饮食工作， 对重点旅客做到“三知三有”服务到位，对特殊重点旅客做 好登记，向列车长汇报，加强车内巡视，发现异常情况及时 向列车长汇报，列车长根据不同异常情况通知机械师、乘警 及时处理，需汇报时，立即向段派班室、车队及列车所在局 或本局客调汇报，接受指示。 2.5 严重超员的应急处理 突发客流造成列车严重超员超过 20%及以上或机械师 （司机）通报高铁组列车严重超员、超载或偏载造成列车将 限速或不能运行时，按以下办法处理： 2.5.1 如因个别车厢旅客过于集中造成个别车厢的旅客 超载或偏载时，列车长应会同乘警立即通知车站，并组织列 车乘务人员协助车站将旅客疏散到相邻车厢，经机械师或司 机确认列车可以正常运行后方可开车。 2.5.2 如确认全列车大部分超员、超载严重时，向相邻 车厢分流无效的情况下，列车长应立即通知车站，并会同乘,如果确认全列车大部分超员、超载严重，且向相邻车厢分流无效，列车长应立即做什么？,应立即通知车站。,procedure,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067879}"
